"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"225","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:11:23,FALSE,NA,"982380274192302081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","howe887",322,TRUE,FALSE,NA,NA
"226","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:11:15,FALSE,NA,"982380238284845056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sarahsmiles1252",322,TRUE,FALSE,NA,NA
"227","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:10:46,FALSE,NA,"982380118378102784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wsscherk",104,TRUE,FALSE,NA,NA
"228","@electoralreform Countries who’s elections are decided by #FPTP are more at risk of interference from organizations… https://t.co/TVkBKBkdeb",FALSE,1,"electoralreform",2018-04-06 22:10:15,TRUE,"982220058339373056","982379987779989504","15134277","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beachmagoo",1,FALSE,FALSE,NA,NA
"229","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:09:59,FALSE,NA,"982379921438838791",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Debster2017",322,TRUE,FALSE,NA,NA
"230","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:09:34,FALSE,NA,"982379817004748800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","G00dVibez0nly13",104,TRUE,FALSE,NA,NA
"231","RT @profcarroll: More must-see upcoming #CambridgeAnalytica @CommonsCMS committee hearings in Parliament scheduled including Kaiser, Kogan,…",FALSE,0,NA,2018-04-06 22:09:28,FALSE,NA,"982379790442418177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andymoz78",19,TRUE,FALSE,NA,NA
"232","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:09:26,FALSE,NA,"982379780501917697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eloiseat6",104,TRUE,FALSE,NA,NA
"233","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:09:24,FALSE,NA,"982379772863893504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cnyetter",104,TRUE,FALSE,NA,NA
"234","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:09:15,FALSE,NA,"982379735949901825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrinaAltadonna",322,TRUE,FALSE,NA,NA
