"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4314","Rachel Maddow Just Sank John Bolton Before He Even Set Foot In The White House https://t.co/kFLWQcSgQ7 via‚Ä¶ https://t.co/ntr1wQZ37Y",FALSE,158,NA,2018-04-05 02:01:45,TRUE,NA,"981713471120306177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","politicususa",91,FALSE,FALSE,NA,NA
"4315","RT @RealAlexJones: Will tech entrepreneur Peter Thiel explain to President Trump how Facebook, YouTube, Twitter and Google are censoring th‚Ä¶",FALSE,0,NA,2018-04-05 02:01:40,FALSE,NA,"981713449200664576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heather027273",130,TRUE,FALSE,NA,NA
"4316","RT @FoxNews: .@AlanDersh: ‚ÄúIf after a year of very thorough investigation‚Ä¶if they couldn‚Äôt have shifted [President #Trump] from a subject t‚Ä¶",FALSE,0,NA,2018-04-05 02:01:39,FALSE,NA,"981713446935941123",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michael98430241",512,TRUE,FALSE,NA,NA
"4317","Springfield solar company hiring more workers, credits #Trump's tax cut https://t.co/YxWwpeJC6K",FALSE,1,NA,2018-04-05 02:01:35,FALSE,NA,"981713430460715008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CamilleSolberg",0,FALSE,FALSE,NA,NA
"4318","RT @Golfinggary5221: BOMBSHELL INDEED!Secret TEXTS Show #FBI, #DOJ May Have RUSHED Anti-Trump #FISA Warrant! Improper coordination between‚Ä¶",FALSE,0,NA,2018-04-05 02:01:32,FALSE,NA,"981713415105335297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DMSMaven",644,TRUE,FALSE,NA,NA
"4319","RT @Chicago1Ray: https://t.co/HS5e1M5ESJ

Ì†ΩÌ≤• #BadahBing Ì†ΩÌ≤£ #BadahBoom 

#Trump signs Proclamation to send #NatlGuard troops to our Southern B‚Ä¶",FALSE,0,NA,2018-04-05 02:01:30,FALSE,NA,"981713406574161921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patriotracing",184,TRUE,FALSE,NA,NA
"4320","RT @kwilli1046: #Trump Wants To Use The Military To Guard The Border Until Border Wall Is Built. Do You Agree With The President? Please Vo‚Ä¶",FALSE,0,NA,2018-04-05 02:01:26,FALSE,NA,"981713392141389825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahVail1",3518,TRUE,FALSE,NA,NA
"4321","RT @alozras411: .@larry_kudlow: ""The @POTUS is the @POTUS... He wants to tweet, he's going to tweet. That's the way it works here."" 

Ì†ΩÌ±âPLEA‚Ä¶",FALSE,0,NA,2018-04-05 02:01:25,FALSE,NA,"981713387498295297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TweetTweetHAR",509,TRUE,FALSE,NA,NA
"4322","RT @pollsofpolitics: How will you be voting in the #2018Midterms??

Please Vote and retweet to spread poll!! #TheResistance #Trump #resist‚Ä¶",FALSE,0,NA,2018-04-05 02:01:21,FALSE,NA,"981713370129862656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robin5362",1303,TRUE,FALSE,NA,NA
"4323","RT @kwilli1046: #Trump Wants To Use The Military To Guard The Border Until Border Wall Is Built. Do You Agree With The President? Please Vo‚Ä¶",FALSE,0,NA,2018-04-05 02:01:18,FALSE,NA,"981713359744782337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRM1961",3518,TRUE,FALSE,NA,NA
